state_residence,district_residence,Date,new_case,negative_case,Failed_test,Total_test
TAMIL NADU,TUTICORIN,2021-03-09,1,642,25,668
TAMIL NADU,TUTICORIN,2021-03-10,3,576,1,580
TAMIL NADU,VELLORE,2021-03-06,10,837,0,847
TAMIL NADU,VELLORE,2021-03-07,2,895,0,897
TAMIL NADU,VELLORE,2021-03-08,14,1047,0,1061
TAMIL NADU,VELLORE,2021-03-09,16,2118,1,2135
TAMIL NADU,VELLORE,2021-03-10,15,1268,0,1283
TAMIL NADU,VILLUPURAM,2021-03-06,5,803,1,809
TAMIL NADU,VILLUPURAM,2021-03-07,2,573,0,575
TAMIL NADU,VILLUPURAM,2021-03-08,3,594,1,598
TAMIL NADU,VILLUPURAM,2021-03-09,6,680,1,687
TAMIL NADU,VILLUPURAM,2021-03-10,2,781,0,783
TAMIL NADU,VIRUDHUNAGAR,2021-03-06,5,192,0,197
TAMIL NADU,VIRUDHUNAGAR,2021-03-07,3,1186,2,1191
TAMIL NADU,VIRUDHUNAGAR,2021-03-08,5,2138,7,2150
TAMIL NADU,VIRUDHUNAGAR,2021-03-09,5,1940,21,1966
TAMIL NADU,VIRUDHUNAGAR,2021-03-10,4,965,0,969
TELANGANA,ADILABAD,2021-03-06,0,7,0,7
TELANGANA,ADILABAD,2021-03-07,1,1,0,2
TELANGANA,ADILABAD,2021-03-08,0,1140,0,1140
TELANGANA,ADILABAD,2021-03-09,1,669,0,670
TELANGANA,ADILABAD,2021-03-10,2,915,0,917
TELANGANA,BHADRADRI KOTHAGUDEM,2021-03-06,0,1,0,1
TELANGANA,BHADRADRI KOTHAGUDEM,2021-03-07,1,1,0,2
TELANGANA,BHADRADRI KOTHAGUDEM,2021-03-08,0,1141,0,1141
TELANGANA,BHADRADRI KOTHAGUDEM,2021-03-09,0,384,0,384
TELANGANA,BHADRADRI KOTHAGUDEM,2021-03-10,0,389,0,389
TELANGANA,HYDERABAD,2021-03-06,22,377,3,402
TELANGANA,HYDERABAD,2021-03-07,18,235,2,255
TELANGANA,HYDERABAD,2021-03-08,37,16352,12,16401
TELANGANA,HYDERABAD,2021-03-09,25,6887,8,6920
TELANGANA,HYDERABAD,2021-03-10,32,7030,7,7069
TELANGANA,JAGITIAL,2021-03-06,0,5,0,5
TELANGANA,JAGITIAL,2021-03-07,0,2,0,2
TELANGANA,JAGITIAL,2021-03-08,0,1679,0,1679
TELANGANA,JAGITIAL,2021-03-09,0,598,0,598
TELANGANA,JAGITIAL,2021-03-10,0,769,0,769
TELANGANA,JANGOAN,2021-03-08,0,1450,0,1450
TELANGANA,JANGOAN,2021-03-09,0,641,0,641
TELANGANA,JANGOAN,2021-03-10,0,798,0,798
TELANGANA,JAYASHANKAR BHUPALAPALLY,2021-03-08,0,579,0,579
TELANGANA,JAYASHANKAR BHUPALAPALLY,2021-03-09,0,169,0,169
TELANGANA,JAYASHANKAR BHUPALAPALLY,2021-03-10,0,147,0,147
TELANGANA,JOGULAMBA GADWAL,2021-03-08,0,1399,0,1399
TELANGANA,JOGULAMBA GADWAL,2021-03-09,0,432,0,432
TELANGANA,JOGULAMBA GADWAL,2021-03-10,0,424,0,424
TELANGANA,KAMAREDDY,2021-03-06,0,2,0,2
TELANGANA,KAMAREDDY,2021-03-07,0,2,0,2
TELANGANA,KAMAREDDY,2021-03-08,0,1044,0,1044
TELANGANA,KAMAREDDY,2021-03-09,0,461,0,461
TELANGANA,KAMAREDDY,2021-03-10,0,1642,0,1642
TELANGANA,KARIMNAGAR,2021-03-06,0,10,0,10
TELANGANA,KARIMNAGAR,2021-03-07,1,9,0,10
TELANGANA,KARIMNAGAR,2021-03-08,0,3132,0,3132
TELANGANA,KARIMNAGAR,2021-03-09,0,1242,0,1242
TELANGANA,KARIMNAGAR,2021-03-10,1,1148,0,1149
TELANGANA,KHAMMAM,2021-03-06,0,22,0,22
TELANGANA,KHAMMAM,2021-03-07,0,9,0,9
TELANGANA,KHAMMAM,2021-03-08,0,1283,0,1283
TELANGANA,KHAMMAM,2021-03-09,0,648,0,648
TELANGANA,KHAMMAM,2021-03-10,0,886,0,886
TELANGANA,KUMURAM BHEEM ASIFABAD,2021-03-08,0,1056,0,1056
TELANGANA,KUMURAM BHEEM ASIFABAD,2021-03-09,0,218,0,218
TELANGANA,KUMURAM BHEEM ASIFABAD,2021-03-10,0,176,0,176
TELANGANA,MAHABUBABAD,2021-03-08,0,994,0,994
TELANGANA,MAHABUBABAD,2021-03-09,0,454,0,454
TELANGANA,MAHABUBABAD,2021-03-10,0,346,0,346
TELANGANA,MAHABUBNAGAR,2021-03-06,0,2,0,2
TELANGANA,MAHABUBNAGAR,2021-03-07,0,4,0,4
TELANGANA,MAHABUBNAGAR,2021-03-08,0,1419,0,1419
TELANGANA,MAHABUBNAGAR,2021-03-09,0,1483,0,1483
TELANGANA,MAHABUBNAGAR,2021-03-10,0,924,0,924
TELANGANA,MANCHERIAL,2021-03-08,0,2674,0,2674
TELANGANA,MANCHERIAL,2021-03-09,0,721,0,721
TELANGANA,MANCHERIAL,2021-03-10,0,635,0,635
TELANGANA,MEDAK,2021-03-06,0,4,0,4
TELANGANA,MEDAK,2021-03-07,0,7,0,7
TELANGANA,MEDAK,2021-03-08,2,766,0,768
TELANGANA,MEDAK,2021-03-09,1,270,0,271
TELANGANA,MEDAK,2021-03-10,0,227,0,227
TELANGANA,MEDCHAL MALKAJGIRI,2021-03-06,0,19,1,20
TELANGANA,MEDCHAL MALKAJGIRI,2021-03-07,2,8,0,10
TELANGANA,MEDCHAL MALKAJGIRI,2021-03-08,0,4269,1,4270
TELANGANA,MEDCHAL MALKAJGIRI,2021-03-09,2,2255,0,2257
TELANGANA,MEDCHAL MALKAJGIRI,2021-03-10,2,1832,2,1836
TELANGANA,MULUGU,2021-03-08,0,369,0,369
TELANGANA,MULUGU,2021-03-09,0,121,0,121
TELANGANA,MULUGU,2021-03-10,0,42,0,42
TELANGANA,NAGARKURNOOL,2021-03-08,0,3935,0,3935
TELANGANA,NAGARKURNOOL,2021-03-09,0,1669,0,1669
TELANGANA,NAGARKURNOOL,2021-03-10,0,1626,0,1626
TELANGANA,NALGONDA,2021-03-06,0,7,0,7
TELANGANA,NALGONDA,2021-03-07,0,3,0,3
TELANGANA,NALGONDA,2021-03-08,0,2031,0,2031
TELANGANA,NALGONDA,2021-03-09,0,1083,0,1083
TELANGANA,NALGONDA,2021-03-10,0,1043,0,1043
TELANGANA,NARAYANPET,2021-03-08,0,805,0,805
TELANGANA,NARAYANPET,2021-03-09,0,270,0,270
TELANGANA,NARAYANPET,2021-03-10,0,78,0,78
TELANGANA,NIRMAL,2021-03-07,1,1,0,2
TELANGANA,NIRMAL,2021-03-08,0,2781,0,2781
TELANGANA,NIRMAL,2021-03-09,0,362,0,362
TELANGANA,NIRMAL,2021-03-10,0,452,0,452
TELANGANA,NIZAMABAD,2021-03-06,0,26,0,26
TELANGANA,NIZAMABAD,2021-03-07,0,2,0,2
TELANGANA,NIZAMABAD,2021-03-08,0,2420,0,2420
TELANGANA,NIZAMABAD,2021-03-09,0,1261,0,1261
TELANGANA,NIZAMABAD,2021-03-10,0,546,0,546
TELANGANA,PEDDAPALLI,2021-03-06,0,6,0,6
TELANGANA,PEDDAPALLI,2021-03-08,0,2711,0,2711
TELANGANA,PEDDAPALLI,2021-03-09,0,942,0,942
TELANGANA,PEDDAPALLI,2021-03-10,0,900,0,900
TELANGANA,RAJANNA SIRCILLA,2021-03-07,0,3,0,3
TELANGANA,RAJANNA SIRCILLA,2021-03-08,0,885,0,885
TELANGANA,RAJANNA SIRCILLA,2021-03-09,0,286,0,286
TELANGANA,RAJANNA SIRCILLA,2021-03-10,0,156,0,156
TELANGANA,RANGA REDDY,2021-03-06,3,101,2,106
TELANGANA,RANGA REDDY,2021-03-07,5,35,0,40
TELANGANA,RANGA REDDY,2021-03-08,10,5305,1,5316
TELANGANA,RANGA REDDY,2021-03-09,10,2416,3,2429
TELANGANA,RANGA REDDY,2021-03-10,5,2328,3,2336
TELANGANA,SANGAREDDY,2021-03-06,0,35,0,35
TELANGANA,SANGAREDDY,2021-03-07,0,10,0,10
TELANGANA,SANGAREDDY,2021-03-08,1,1763,0,1764
TELANGANA,SANGAREDDY,2021-03-09,0,657,0,657
TELANGANA,SANGAREDDY,2021-03-10,0,589,0,589
TELANGANA,SIDDIPET,2021-03-08,0,3017,0,3017
TELANGANA,SIDDIPET,2021-03-09,0,1173,0,1173
TELANGANA,SIDDIPET,2021-03-10,0,939,0,939
TELANGANA,SURYAPET,2021-03-06,0,5,0,5
TELANGANA,SURYAPET,2021-03-07,0,6,0,6
TELANGANA,SURYAPET,2021-03-08,0,2080,0,2080
TELANGANA,SURYAPET,2021-03-09,0,692,0,692
TELANGANA,SURYAPET,2021-03-10,1,796,0,797
TELANGANA,VIKARABAD,2021-03-06,2,4,0,6
TELANGANA,VIKARABAD,2021-03-08,0,1187,0,1187
TELANGANA,VIKARABAD,2021-03-09,0,712,0,712
TELANGANA,VIKARABAD,2021-03-10,3,499,0,502
TELANGANA,WANAPARTHY,2021-03-08,0,1232,0,1232
TELANGANA,WANAPARTHY,2021-03-09,0,299,0,299
TELANGANA,WANAPARTHY,2021-03-10,0,329,0,329
TELANGANA,WARANGAL RURAL,2021-03-06,0,4,0,4
TELANGANA,WARANGAL RURAL,2021-03-07,1,16,0,17
TELANGANA,WARANGAL RURAL,2021-03-08,2,960,0,962
TELANGANA,WARANGAL RURAL,2021-03-09,1,445,0,446
TELANGANA,WARANGAL RURAL,2021-03-10,1,258,0,259
TELANGANA,WARANGAL URBAN,2021-03-06,0,18,0,18
TELANGANA,WARANGAL URBAN,2021-03-07,0,1,0,1
TELANGANA,WARANGAL URBAN,2021-03-08,1,4027,0,4028
TELANGANA,WARANGAL URBAN,2021-03-09,0,1395,0,1395
TELANGANA,WARANGAL URBAN,2021-03-10,0,1309,0,1309
TELANGANA,YADADRI BHUVANAGIRI,2021-03-06,0,3,0,3
TELANGANA,YADADRI BHUVANAGIRI,2021-03-07,0,1,0,1
TELANGANA,YADADRI BHUVANAGIRI,2021-03-08,0,683,0,683
TELANGANA,YADADRI BHUVANAGIRI,2021-03-09,0,305,0,305
TELANGANA,YADADRI BHUVANAGIRI,2021-03-10,0,241,0,241
TRIPURA,DHALAI,2021-03-06,0,29,0,29
TRIPURA,DHALAI,2021-03-07,0,6,0,6
TRIPURA,DHALAI,2021-03-08,0,18,0,18
TRIPURA,DHALAI,2021-03-09,0,35,0,35
TRIPURA,DHALAI,2021-03-10,0,24,0,24
TRIPURA,GOMATI,2021-03-06,0,39,0,39
TRIPURA,GOMATI,2021-03-07,0,8,0,8
TRIPURA,GOMATI,2021-03-08,0,43,0,43
TRIPURA,GOMATI,2021-03-09,0,49,0,49
TRIPURA,GOMATI,2021-03-10,0,39,0,39
TRIPURA,KHOWAI,2021-03-06,0,30,0,30
TRIPURA,KHOWAI,2021-03-07,0,14,0,14
TRIPURA,KHOWAI,2021-03-08,0,24,0,24
TRIPURA,KHOWAI,2021-03-09,0,10,0,10
TRIPURA,KHOWAI,2021-03-10,0,9,0,9
TRIPURA,NORTH TRIPURA,2021-03-06,0,74,0,74
TRIPURA,NORTH TRIPURA,2021-03-07,0,79,0,79
TRIPURA,NORTH TRIPURA,2021-03-08,0,123,0,123
TRIPURA,NORTH TRIPURA,2021-03-09,0,49,0,49
TRIPURA,NORTH TRIPURA,2021-03-10,0,88,0,88
TRIPURA,SEPAHIJALA,2021-03-06,0,33,0,33
TRIPURA,SEPAHIJALA,2021-03-07,0,7,0,7
TRIPURA,SEPAHIJALA,2021-03-08,0,77,0,77
TRIPURA,SEPAHIJALA,2021-03-09,0,56,0,56
TRIPURA,SEPAHIJALA,2021-03-10,0,95,0,95
TRIPURA,SOUTH TRIPURA,2021-03-06,0,70,0,70
TRIPURA,SOUTH TRIPURA,2021-03-07,0,3,0,3
TRIPURA,SOUTH TRIPURA,2021-03-08,0,59,0,59
TRIPURA,SOUTH TRIPURA,2021-03-09,0,75,0,75
TRIPURA,SOUTH TRIPURA,2021-03-10,0,27,0,27
TRIPURA,UNAKOTI,2021-03-06,0,1,0,1
TRIPURA,UNAKOTI,2021-03-08,0,7,0,7
TRIPURA,UNAKOTI,2021-03-09,0,11,0,11
TRIPURA,UNAKOTI,2021-03-10,0,7,0,7
TRIPURA,WEST TRIPURA,2021-03-06,0,277,0,277
TRIPURA,WEST TRIPURA,2021-03-07,0,52,0,52
TRIPURA,WEST TRIPURA,2021-03-08,2,420,0,422
TRIPURA,WEST TRIPURA,2021-03-09,1,243,0,244
TRIPURA,WEST TRIPURA,2021-03-10,1,205,0,206
UTTAR PRADESH,AGRA,2021-03-06,7,1183,1,1191
UTTAR PRADESH,AGRA,2021-03-07,3,1212,1,1216
UTTAR PRADESH,AGRA,2021-03-08,1,1711,18,1730
UTTAR PRADESH,AGRA,2021-03-09,4,2106,6,2116
UTTAR PRADESH,AGRA,2021-03-10,9,1038,1,1048
UTTAR PRADESH,ALIGARH,2021-03-06,6,2310,3,2319
UTTAR PRADESH,ALIGARH,2021-03-07,2,2162,1,2165
UTTAR PRADESH,ALIGARH,2021-03-08,4,2252,0,2256
UTTAR PRADESH,ALIGARH,2021-03-09,3,2424,9,2436
UTTAR PRADESH,ALIGARH,2021-03-10,3,1530,5,1538
UTTAR PRADESH,AMBEDKAR NAGAR,2021-03-06,0,909,0,909
UTTAR PRADESH,AMBEDKAR NAGAR,2021-03-07,0,817,15,832
UTTAR PRADESH,AMBEDKAR NAGAR,2021-03-08,0,1514,0,1514
UTTAR PRADESH,AMBEDKAR NAGAR,2021-03-09,0,1074,50,1124
UTTAR PRADESH,AMBEDKAR NAGAR,2021-03-10,0,2373,29,2402
UTTAR PRADESH,AMETHI,2021-03-06,5,1131,1,1137
UTTAR PRADESH,AMETHI,2021-03-07,1,278,0,279
UTTAR PRADESH,AMETHI,2021-03-08,0,1600,1,1601
UTTAR PRADESH,AMETHI,2021-03-09,1,350,1,352
UTTAR PRADESH,AMETHI,2021-03-10,0,571,51,622
UTTAR PRADESH,AMROHA,2021-03-06,1,1718,1,1720
UTTAR PRADESH,AMROHA,2021-03-07,3,792,0,795
UTTAR PRADESH,AMROHA,2021-03-08,0,888,0,888
UTTAR PRADESH,AMROHA,2021-03-09,0,373,0,373
UTTAR PRADESH,AMROHA,2021-03-10,0,952,0,952
UTTAR PRADESH,AURAIYA,2021-03-06,0,898,56,954
UTTAR PRADESH,AURAIYA,2021-03-07,0,602,68,670
UTTAR PRADESH,AURAIYA,2021-03-08,0,499,64,563
UTTAR PRADESH,AURAIYA,2021-03-09,0,784,46,830
UTTAR PRADESH,AURAIYA,2021-03-10,0,483,46,529
UTTAR PRADESH,AYODHYA,2021-03-06,1,1263,0,1264
UTTAR PRADESH,AYODHYA,2021-03-07,0,1080,0,1080
UTTAR PRADESH,AYODHYA,2021-03-08,1,1240,0,1241
UTTAR PRADESH,AYODHYA,2021-03-09,1,1390,1,1392
UTTAR PRADESH,AYODHYA,2021-03-10,2,1508,1,1511
UTTAR PRADESH,AZAMGARH,2021-03-06,0,650,1,651
UTTAR PRADESH,AZAMGARH,2021-03-07,0,761,1,762
UTTAR PRADESH,AZAMGARH,2021-03-08,0,427,0,427
UTTAR PRADESH,AZAMGARH,2021-03-09,0,909,1,910
UTTAR PRADESH,AZAMGARH,2021-03-10,2,549,7,558
UTTAR PRADESH,BAGHPAT,2021-03-06,1,1202,34,1237
UTTAR PRADESH,BAGHPAT,2021-03-07,0,1241,3,1244
UTTAR PRADESH,BAGHPAT,2021-03-08,0,1075,15,1090
UTTAR PRADESH,BAGHPAT,2021-03-09,1,379,32,412
UTTAR PRADESH,BAGHPAT,2021-03-10,3,1532,42,1577
UTTAR PRADESH,BAHRAICH,2021-03-06,0,1469,22,1491
UTTAR PRADESH,BAHRAICH,2021-03-07,1,1265,10,1276
UTTAR PRADESH,BAHRAICH,2021-03-08,0,1146,16,1162
UTTAR PRADESH,BAHRAICH,2021-03-09,0,1782,26,1808
UTTAR PRADESH,BAHRAICH,2021-03-10,1,1574,38,1613
UTTAR PRADESH,BALLIA,2021-03-06,1,2034,2,2037
UTTAR PRADESH,BALLIA,2021-03-07,1,656,134,791
UTTAR PRADESH,BALLIA,2021-03-08,3,1627,60,1690
UTTAR PRADESH,BALLIA,2021-03-09,1,1260,1,1262
UTTAR PRADESH,BALLIA,2021-03-10,1,2279,14,2294
UTTAR PRADESH,BALRAMPUR,2021-03-06,3,602,0,605
UTTAR PRADESH,BALRAMPUR,2021-03-07,0,697,0,697
UTTAR PRADESH,BALRAMPUR,2021-03-08,1,628,0,629
UTTAR PRADESH,BALRAMPUR,2021-03-09,0,854,0,854
UTTAR PRADESH,BALRAMPUR,2021-03-10,1,1068,20,1089
UTTAR PRADESH,BANDA,2021-03-06,1,1775,45,1821
UTTAR PRADESH,BANDA,2021-03-07,3,1473,26,1502
UTTAR PRADESH,BANDA,2021-03-08,0,1808,35,1843
UTTAR PRADESH,BANDA,2021-03-09,3,1668,16,1687
UTTAR PRADESH,BANDA,2021-03-10,1,1776,43,1820
UTTAR PRADESH,BARABANKI,2021-03-06,0,1083,31,1114
UTTAR PRADESH,BARABANKI,2021-03-07,0,774,0,774
UTTAR PRADESH,BARABANKI,2021-03-08,1,1492,4,1497
UTTAR PRADESH,BARABANKI,2021-03-09,9,1486,1,1496
UTTAR PRADESH,BARABANKI,2021-03-10,1,1214,0,1215
UTTAR PRADESH,BAREILLY,2021-03-06,8,3057,1,3066
UTTAR PRADESH,BAREILLY,2021-03-07,8,1590,1,1599
UTTAR PRADESH,BAREILLY,2021-03-08,10,1221,1,1232
UTTAR PRADESH,BAREILLY,2021-03-09,6,1643,2,1651
UTTAR PRADESH,BAREILLY,2021-03-10,8,2577,1,2586
UTTAR PRADESH,BASTI,2021-03-06,1,902,83,986
UTTAR PRADESH,BASTI,2021-03-07,54,752,27,833
UTTAR PRADESH,BASTI,2021-03-08,0,614,1,615
UTTAR PRADESH,BASTI,2021-03-09,0,826,138,964
UTTAR PRADESH,BASTI,2021-03-10,0,854,26,880
UTTAR PRADESH,BHADOHI,2021-03-06,0,219,0,219
UTTAR PRADESH,BHADOHI,2021-03-07,0,9,0,9
UTTAR PRADESH,BHADOHI,2021-03-08,0,665,1,666
UTTAR PRADESH,BHADOHI,2021-03-09,0,683,0,683
UTTAR PRADESH,BHADOHI,2021-03-10,0,667,1,668
UTTAR PRADESH,BIJNOR,2021-03-06,0,1462,59,1521
UTTAR PRADESH,BIJNOR,2021-03-07,0,1947,8,1955
UTTAR PRADESH,BIJNOR,2021-03-08,1,1834,1,1836
UTTAR PRADESH,BIJNOR,2021-03-09,2,2076,1,2079
UTTAR PRADESH,BIJNOR,2021-03-10,1,1266,0,1267
UTTAR PRADESH,BUDAUN,2021-03-06,0,493,36,529
UTTAR PRADESH,BUDAUN,2021-03-07,0,531,12,543
UTTAR PRADESH,BUDAUN,2021-03-08,1,420,62,483
UTTAR PRADESH,BUDAUN,2021-03-09,1,500,12,513
UTTAR PRADESH,BUDAUN,2021-03-10,0,426,127,553
UTTAR PRADESH,BULANDSHAHR,2021-03-06,0,2231,72,2303
UTTAR PRADESH,BULANDSHAHR,2021-03-07,0,457,3,460
UTTAR PRADESH,BULANDSHAHR,2021-03-08,0,3074,0,3074
UTTAR PRADESH,BULANDSHAHR,2021-03-09,2,1698,16,1716
UTTAR PRADESH,BULANDSHAHR,2021-03-10,2,1862,0,1864
UTTAR PRADESH,CHANDAULI,2021-03-06,0,874,45,919
UTTAR PRADESH,CHANDAULI,2021-03-07,1,443,15,459
UTTAR PRADESH,CHANDAULI,2021-03-08,1,474,21,496
UTTAR PRADESH,CHANDAULI,2021-03-09,1,681,3,685
UTTAR PRADESH,CHANDAULI,2021-03-10,1,892,2,895
UTTAR PRADESH,CHITRAKOOT,2021-03-06,1,1271,22,1294
UTTAR PRADESH,CHITRAKOOT,2021-03-07,0,942,10,952
UTTAR PRADESH,CHITRAKOOT,2021-03-08,0,1192,15,1207
UTTAR PRADESH,CHITRAKOOT,2021-03-09,0,2022,11,2033
UTTAR PRADESH,CHITRAKOOT,2021-03-10,0,1106,0,1106
UTTAR PRADESH,DEORIA,2021-03-06,2,989,40,1031
UTTAR PRADESH,DEORIA,2021-03-07,1,864,18,883
UTTAR PRADESH,DEORIA,2021-03-08,0,715,44,759
UTTAR PRADESH,DEORIA,2021-03-09,1,259,0,260
UTTAR PRADESH,DEORIA,2021-03-10,1,1577,0,1578
UTTAR PRADESH,ETAH,2021-03-06,0,797,3,800
UTTAR PRADESH,ETAH,2021-03-07,1,541,35,577
UTTAR PRADESH,ETAH,2021-03-08,0,1423,17,1440
UTTAR PRADESH,ETAH,2021-03-09,0,842,0,842
UTTAR PRADESH,ETAH,2021-03-10,0,509,2,511
UTTAR PRADESH,ETAWAH,2021-03-06,1,1228,18,1247
UTTAR PRADESH,ETAWAH,2021-03-07,0,726,21,747
UTTAR PRADESH,ETAWAH,2021-03-08,1,1219,15,1235
UTTAR PRADESH,ETAWAH,2021-03-09,1,1138,15,1154
UTTAR PRADESH,ETAWAH,2021-03-10,1,1051,6,1058
UTTAR PRADESH,FARRUKHABAD,2021-03-06,0,515,22,537
UTTAR PRADESH,FARRUKHABAD,2021-03-07,3,284,45,332
UTTAR PRADESH,FARRUKHABAD,2021-03-08,0,881,25,906
UTTAR PRADESH,FARRUKHABAD,2021-03-09,0,819,25,844
UTTAR PRADESH,FARRUKHABAD,2021-03-10,0,773,21,794
UTTAR PRADESH,FATEHPUR,2021-03-06,0,932,75,1007
UTTAR PRADESH,FATEHPUR,2021-03-07,0,864,61,925
UTTAR PRADESH,FATEHPUR,2021-03-08,3,882,119,1004
UTTAR PRADESH,FATEHPUR,2021-03-09,3,675,54,732
UTTAR PRADESH,FATEHPUR,2021-03-10,2,828,122,952
UTTAR PRADESH,FIROZABAD,2021-03-06,1,1676,0,1677
UTTAR PRADESH,FIROZABAD,2021-03-07,1,390,1,392
UTTAR PRADESH,FIROZABAD,2021-03-08,0,2925,0,2925
UTTAR PRADESH,FIROZABAD,2021-03-09,2,2853,9,2864
UTTAR PRADESH,FIROZABAD,2021-03-10,1,483,5,489
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2021-03-06,42,2956,51,3049
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2021-03-07,37,1538,1,1576
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2021-03-08,35,2640,2,2677
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2021-03-09,60,2883,7,2950
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,2021-03-10,55,1933,8,1996
UTTAR PRADESH,GHAZIABAD,2021-03-06,18,3472,29,3519
UTTAR PRADESH,GHAZIABAD,2021-03-07,33,1684,119,1836
UTTAR PRADESH,GHAZIABAD,2021-03-08,30,1636,68,1734
UTTAR PRADESH,GHAZIABAD,2021-03-09,32,4577,255,4864
UTTAR PRADESH,GHAZIABAD,2021-03-10,56,4183,193,4432
UTTAR PRADESH,GHAZIPUR,2021-03-06,1,612,0,613
UTTAR PRADESH,GHAZIPUR,2021-03-07,1,432,20,453
UTTAR PRADESH,GHAZIPUR,2021-03-08,1,648,4,653
UTTAR PRADESH,GHAZIPUR,2021-03-09,0,504,5,509
UTTAR PRADESH,GHAZIPUR,2021-03-10,3,932,6,941
UTTAR PRADESH,GONDA,2021-03-06,0,1316,0,1316
UTTAR PRADESH,GONDA,2021-03-07,0,1143,53,1196
UTTAR PRADESH,GONDA,2021-03-08,1,1141,2,1144
UTTAR PRADESH,GONDA,2021-03-09,2,1217,0,1219
UTTAR PRADESH,GONDA,2021-03-10,1,1042,1,1044
UTTAR PRADESH,GORAKHPUR,2021-03-06,3,1912,111,2026
UTTAR PRADESH,GORAKHPUR,2021-03-07,2,1505,28,1535
UTTAR PRADESH,GORAKHPUR,2021-03-08,2,1346,34,1382
UTTAR PRADESH,GORAKHPUR,2021-03-09,2,1213,3,1218
UTTAR PRADESH,GORAKHPUR,2021-03-10,3,2216,20,2239
UTTAR PRADESH,HAMIRPUR,2021-03-06,1,671,25,697
UTTAR PRADESH,HAMIRPUR,2021-03-07,0,799,42,841
UTTAR PRADESH,HAMIRPUR,2021-03-08,1,675,36,712
UTTAR PRADESH,HAMIRPUR,2021-03-09,0,744,0,744
UTTAR PRADESH,HAMIRPUR,2021-03-10,0,529,41,570
UTTAR PRADESH,HAPUR,2021-03-06,0,1639,30,1669
UTTAR PRADESH,HAPUR,2021-03-07,1,931,48,980
UTTAR PRADESH,HAPUR,2021-03-08,4,1178,13,1195
UTTAR PRADESH,HAPUR,2021-03-09,1,1308,61,1370
UTTAR PRADESH,HAPUR,2021-03-10,6,709,108,823
UTTAR PRADESH,HARDOI,2021-03-06,1,1142,52,1195
UTTAR PRADESH,HARDOI,2021-03-07,0,1204,0,1204
UTTAR PRADESH,HARDOI,2021-03-08,0,1385,29,1414
UTTAR PRADESH,HARDOI,2021-03-09,0,1415,4,1419
UTTAR PRADESH,HARDOI,2021-03-10,1,1343,9,1353
UTTAR PRADESH,HATHRAS,2021-03-06,0,1806,0,1806
UTTAR PRADESH,HATHRAS,2021-03-07,0,882,0,882
UTTAR PRADESH,HATHRAS,2021-03-08,0,875,1,876
UTTAR PRADESH,HATHRAS,2021-03-09,0,740,0,740
UTTAR PRADESH,HATHRAS,2021-03-10,0,906,1,907
UTTAR PRADESH,JALAUN,2021-03-06,1,1172,8,1181
UTTAR PRADESH,JALAUN,2021-03-07,0,751,0,751
UTTAR PRADESH,JALAUN,2021-03-08,1,1109,1,1111
UTTAR PRADESH,JALAUN,2021-03-09,0,1280,1,1281
UTTAR PRADESH,JALAUN,2021-03-10,0,1130,1,1131
UTTAR PRADESH,JAUNPUR,2021-03-06,3,1754,4,1761
UTTAR PRADESH,JAUNPUR,2021-03-07,3,564,1,568
UTTAR PRADESH,JAUNPUR,2021-03-08,0,1239,0,1239
UTTAR PRADESH,JAUNPUR,2021-03-09,2,612,0,614
UTTAR PRADESH,JAUNPUR,2021-03-10,0,643,1,644
UTTAR PRADESH,JHANSI,2021-03-06,1,2017,0,2018
UTTAR PRADESH,JHANSI,2021-03-07,2,1535,0,1537
UTTAR PRADESH,JHANSI,2021-03-08,2,1597,3,1602
UTTAR PRADESH,JHANSI,2021-03-09,2,1769,0,1771
UTTAR PRADESH,JHANSI,2021-03-10,0,2261,0,2261
UTTAR PRADESH,KANNAUJ,2021-03-06,1,1410,0,1411
UTTAR PRADESH,KANNAUJ,2021-03-07,0,1235,1,1236
UTTAR PRADESH,KANNAUJ,2021-03-08,0,1479,0,1479
UTTAR PRADESH,KANNAUJ,2021-03-09,1,1659,1,1661
UTTAR PRADESH,KANNAUJ,2021-03-10,1,1530,0,1531
UTTAR PRADESH,KANPUR DEHAT,2021-03-06,0,1211,0,1211
UTTAR PRADESH,KANPUR DEHAT,2021-03-07,54,892,24,970
UTTAR PRADESH,KANPUR DEHAT,2021-03-08,2,781,1,784
UTTAR PRADESH,KANPUR DEHAT,2021-03-09,0,912,0,912
UTTAR PRADESH,KANPUR DEHAT,2021-03-10,0,1790,0,1790
UTTAR PRADESH,KANPUR NAGAR,2021-03-06,6,1963,0,1969
UTTAR PRADESH,KANPUR NAGAR,2021-03-07,9,1626,0,1635
UTTAR PRADESH,KANPUR NAGAR,2021-03-08,7,1806,1,1814
UTTAR PRADESH,KANPUR NAGAR,2021-03-09,4,1951,3,1958
UTTAR PRADESH,KANPUR NAGAR,2021-03-10,8,1677,2,1687
UTTAR PRADESH,KASGANJ,2021-03-06,4,911,24,939
UTTAR PRADESH,KASGANJ,2021-03-07,0,338,47,385
UTTAR PRADESH,KASGANJ,2021-03-08,0,355,0,355
